soundingID,date,hour,Longitude,Latitude,inSmoke,GISExists,NOXEmission,NOXPercentOfMax,maxNOX,DOF
Run05866_Seq0001_Scan149,20070731,19.23388863,-99.908928,64.42244,FALSE,TRUE,NA,NA,2.64E+13,0.202116519
Run05866_Seq0001_Scan150,20070731,19.23388863,-100.25007,64.805824,FALSE,TRUE,NA,NA,2.64E+13,0.158385351
Run05866_Seq0001_Scan151,20070731,19.23388863,-100.59938,65.187614,FALSE,TRUE,NA,NA,2.64E+13,0.069685504
Run05866_Seq0001_Scan152,20070731,19.24277687,-100.95911,65.569748,FALSE,TRUE,NA,NA,2.64E+13,0.064335763
Run05866_Seq0001_Scan153,20070731,19.24277687,-101.32793,65.950279,FALSE,TRUE,NA,NA,2.64E+13,0.062538251
Run05866_Seq0001_Scan155,20070731,19.24277687,-102.09709,66.709068,FALSE,TRUE,NA,NA,2.64E+13,0.614839256
Run05866_Seq0001_Scan156,20070731,19.24277687,-102.4987,67.0877,FALSE,TRUE,NA,NA,2.64E+13,0.092354983
Run05866_Seq0001_Scan157,20070731,19.25166702,-102.91199,67.465164,NA,TRUE,NA,NA,2.64E+13,0.955894351
Run05866_Seq0001_Scan158,20070731,19.25166702,-103.3372,67.841316,NA,TRUE,NA,NA,2.64E+13,0.072430797
Run05866_Seq0001_Scan159,20070731,19.25166702,-103.77571,68.216545,NA,TRUE,NA,NA,2.64E+13,0.1531609
Run05866_Seq0001_Scan160,20070731,19.25166702,-104.2282,68.591194,NA,TRUE,NA,NA,2.64E+13,0.091324486
Run05866_Seq0001_Scan161,20070731,19.26055527,-104.69421,68.964058,NA,TRUE,NA,NA,2.64E+13,0.460880995
Run05866_Seq0001_Scan162,20070731,19.26055527,-105.1758,69.335945,NA,TRUE,NA,NA,2.64E+13,0.166326568
Run05866_Seq0001_Scan163,20070731,19.26055527,-105.67313,69.706627,NA,TRUE,NA,NA,2.64E+13,0.129297405
Run05869_Seq0001_Scan063,20070731,20.72722244,-109.62801,30.322393,NA,TRUE,43338226752,0.164263425,2.64E+13,0.481193274
Run05869_Seq0001_Scan064,20070731,20.72722244,-109.73383,30.724903,NA,TRUE,2.68E+11,1.015140603,2.64E+13,0.46786806
Run05869_Seq0001_Scan065,20070731,20.72722244,-109.84036,31.127834,NA,TRUE,2.68E+11,1.015140603,2.64E+13,0.539213359
Run05869_Seq0001_Scan066,20070731,20.72722244,-109.94757,31.530184,NA,TRUE,4.88E+11,1.848825045,2.64E+13,0.619232535
Run05869_Seq0001_Scan067,20070731,20.72722244,-110.05534,31.932413,NA,TRUE,4.88E+11,1.848825045,2.64E+13,0.228322908
Run05869_Seq0001_Scan068,20070731,20.73611069,-110.16397,32.335045,NA,TRUE,4.88E+11,1.848825045,2.64E+13,0.084561326
Run05869_Seq0001_Scan069,20070731,20.73611069,-110.27334,32.737595,NA,TRUE,1.11E+11,0.420504139,2.64E+13,0.935899436
Run05869_Seq0001_Scan070,20070731,20.72722244,-110.38328,33.139656,NA,TRUE,1.11E+11,0.420504139,2.64E+13,0.059856288
Run05869_Seq0001_Scan071,20070731,20.72722244,-110.49379,33.541721,NA,TRUE,1.70E+11,0.643503655,2.64E+13,0.309445113
Run05869_Seq0001_Scan074,20070731,20.73611069,-110.83092,34.747555,FALSE,TRUE,3.47E+11,1.314151059,2.64E+13,0.116274118
Run05869_Seq0001_Scan079,20070731,20.74500084,-111.40939,36.755798,FALSE,TRUE,5.28E+11,2.002713063,2.64E+13,0.021662103
Run05869_Seq0001_Scan081,20070731,20.74500084,-111.64721,37.558674,FALSE,TRUE,39341890540,0.149116246,2.64E+13,0.061426334
Run05869_Seq0001_Scan082,20070731,20.75388908,-111.76731,37.958965,FALSE,TRUE,39341890540,0.149116246,2.64E+13,0.859930933
Run05869_Seq0001_Scan083,20070731,20.75388908,-111.88883,38.36039,FALSE,TRUE,39341890540,0.149116246,2.64E+13,0.796578526
Run05869_Seq0001_Scan084,20070731,20.75388908,-112.0113,38.761829,FALSE,TRUE,2.64E+11,0.998909443,2.64E+13,0.206379458
Run05869_Seq0001_Scan085,20070731,20.75388908,-112.13474,39.162659,FALSE,TRUE,2.64E+11,0.998909443,2.64E+13,0.23379989
Run05869_Seq0001_Scan086,20070731,20.76277733,-112.2593,39.563324,FALSE,TRUE,1.50E+12,5.680246079,2.64E+13,0.747302234
Run05869_Seq0001_Scan087,20070731,20.76277733,-112.38488,39.964031,FALSE,TRUE,1.50E+12,5.680246079,2.64E+13,0.886283636
Run05869_Seq0001_Scan090,20070731,20.76277733,-112.76888,41.16515,FALSE,TRUE,1.92E+11,0.729130686,2.64E+13,0.868959665
Run05869_Seq0001_Scan093,20070731,20.77166748,-113.16405,42.365463,FALSE,TRUE,1.24E+11,0.470036304,2.64E+13,0.362179339
Run05869_Seq0001_Scan095,20070731,20.78055573,-113.43395,43.164585,FALSE,TRUE,4.81E+11,1.822030944,2.64E+13,0.985929251
Run05869_Seq0001_Scan096,20070731,20.78055573,-113.57104,43.564224,FALSE,TRUE,1.11E+11,0.420400244,2.64E+13,0.227815554
Run05869_Seq0001_Scan097,20070731,20.78055573,-113.70959,43.963333,FALSE,TRUE,1.11E+11,0.420400244,2.64E+13,0.035456318
Run05869_Seq0001_Scan098,20070731,20.78055573,-113.84961,44.362495,TRUE,TRUE,1.11E+11,0.420400244,2.64E+13,0.188311473
Run05869_Seq0001_Scan102,20070731,20.78944397,-114.42562,45.958256,TRUE,TRUE,1.18E+11,0.447556583,2.64E+13,0.195300251
Run05869_Seq0001_Scan104,20070731,20.79833412,-114.72372,46.755394,FALSE,TRUE,1.60E+11,0.605467816,2.64E+13,0.508916557
Run05869_Seq0001_Scan105,20070731,20.79833412,-114.87537,47.153511,FALSE,TRUE,1.60E+11,0.605467816,2.64E+13,0.899300456
Run05869_Seq0001_Scan106,20070731,20.79833412,-115.02896,47.551598,FALSE,TRUE,1.64E+11,0.623337286,2.64E+13,0.615051806
Run05869_Seq0001_Scan107,20070731,20.79833412,-115.18444,47.949333,FALSE,TRUE,1.64E+11,0.623337286,2.64E+13,0.561163366
Run05869_Seq0001_Scan108,20070731,20.80722237,-115.34189,48.347233,FALSE,TRUE,1.64E+11,0.623337286,2.64E+13,0.97934562
Run05869_Seq0001_Scan109,20070731,20.80722237,-115.5015,48.745079,FALSE,TRUE,3.07E+11,1.164378731,2.64E+13,0.908189356
Run05869_Seq0001_Scan110,20070731,20.80722237,-115.66291,49.141888,TRUE,TRUE,3.07E+11,1.164378731,2.64E+13,0.937970936
Run05869_Seq0001_Scan111,20070731,20.80722237,-115.82679,49.539555,TRUE,TRUE,1.49E+11,0.565919628,2.64E+13,0.625544965
Run05869_Seq0001_Scan112,20070731,20.80722237,-115.9925,49.935883,TRUE,TRUE,1.49E+11,0.565919628,2.64E+13,0.434769899
Run05869_Seq0001_Scan113,20070731,20.81611061,-116.16064,50.332531,TRUE,TRUE,1.49E+11,0.565919628,2.64E+13,0.92389828
Run05869_Seq0001_Scan114,20070731,20.81611061,-116.33149,50.729691,TRUE,TRUE,NA,NA,2.64E+13,0.836572707
Run05869_Seq0001_Scan115,20070731,20.81611061,-116.50443,51.126057,FALSE,TRUE,NA,NA,2.64E+13,0.199528575
Run05869_Seq0001_Scan116,20070731,20.81611061,-116.67973,51.521767,FALSE,TRUE,NA,NA,2.64E+13,0.343300402
Run05869_Seq0001_Scan117,20070731,20.82500076,-116.85783,51.917782,FALSE,TRUE,NA,NA,2.64E+13,0.546711922
Run05869_Seq0001_Scan118,20070731,20.82500076,-117.03857,52.31358,FALSE,TRUE,NA,NA,2.64E+13,0.301632583
Run05869_Seq0001_Scan119,20070731,20.82500076,-117.22204,52.709,FALSE,TRUE,NA,NA,2.64E+13,0.383337706
Run05869_Seq0001_Scan120,20070731,20.82500076,-117.40833,53.104179,FALSE,TRUE,NA,NA,2.64E+13,0.463338524
Run05869_Seq0001_Scan121,20070731,20.82500076,-117.59764,53.499512,FALSE,TRUE,NA,NA,2.64E+13,0.0600264
Run05869_Seq0001_Scan122,20070731,20.83388901,-117.78991,53.894085,FALSE,TRUE,NA,NA,2.64E+13,0.059088517
Run05869_Seq0001_Scan123,20070731,20.83388901,-117.98501,54.288193,FALSE,TRUE,NA,NA,2.64E+13,0.432529986
Run05869_Seq0001_Scan124,20070731,20.83388901,-118.1839,54.682896,FALSE,TRUE,NA,NA,2.64E+13,0.239144385
Run05869_Seq0001_Scan125,20070731,20.83388901,-118.3857,55.076706,FALSE,TRUE,NA,NA,2.64E+13,0.091048717
Run05869_Seq0001_Scan126,20070731,20.84277725,-118.59121,55.47049,FALSE,TRUE,NA,NA,2.64E+13,0.105701014
Run05869_Seq0001_Scan127,20070731,20.84277725,-118.80006,55.863914,FALSE,TRUE,NA,NA,2.64E+13,0.120941669
Run05869_Seq0001_Scan128,20070731,20.84277725,-119.01282,56.257122,FALSE,TRUE,NA,NA,2.64E+13,0.063446656
Run05869_Seq0001_Scan129,20070731,20.84277725,-119.22933,56.649937,FALSE,TRUE,NA,NA,2.64E+13,0.062864795
Run05869_Seq0001_Scan130,20070731,20.84277725,-119.44975,57.042522,FALSE,TRUE,NA,NA,2.64E+13,0.025851797
Run05869_Seq0001_Scan131,20070731,20.8516674,-119.67399,57.4342,FALSE,TRUE,NA,NA,2.64E+13,0.293355942
Run05869_Seq0001_Scan132,20070731,20.8516674,-119.90279,57.826042,FALSE,TRUE,NA,NA,2.64E+13,0.057672437
Run05869_Seq0001_Scan133,20070731,20.8516674,-120.13618,58.21793,FALSE,TRUE,NA,NA,2.64E+13,0.089876965
Run05869_Seq0001_Scan134,20070731,20.8516674,-120.37389,58.608974,FALSE,TRUE,NA,NA,2.64E+13,0.687867463
Run05869_Seq0001_Scan135,20070731,20.86055565,-120.61629,58.999714,FALSE,TRUE,NA,NA,2.64E+13,0.437512577
Run05869_Seq0001_Scan136,20070731,20.86055565,-120.86359,59.389805,FALSE,TRUE,NA,NA,2.64E+13,0.442302525
Run05869_Seq0001_Scan137,20070731,20.86055565,-121.11577,59.779381,FALSE,TRUE,NA,NA,2.64E+13,0.883965075
Run05869_Seq0001_Scan138,20070731,20.86055565,-121.37368,60.168983,FALSE,TRUE,NA,NA,2.64E+13,0.347147644
Run05869_Seq0001_Scan139,20070731,20.86055565,-121.63669,60.557934,TRUE,TRUE,NA,NA,2.64E+13,0.352799624
Run05869_Seq0001_Scan140,20070731,20.86944389,-121.90575,60.946758,TRUE,TRUE,NA,NA,2.64E+13,0.308089912
Run05869_Seq0001_Scan141,20070731,20.86944389,-122.18085,61.335205,TRUE,TRUE,NA,NA,2.64E+13,0.05284572
Run05869_Seq0001_Scan142,20070731,20.86944389,-122.46187,61.722721,TRUE,TRUE,NA,NA,2.64E+13,0.835875809
Run05869_Seq0001_Scan143,20070731,20.86944389,-122.74953,62.110065,TRUE,TRUE,NA,NA,2.64E+13,0.473695993
Run05869_Seq0001_Scan144,20070731,20.87833405,-123.04338,62.49633,FALSE,TRUE,NA,NA,2.64E+13,0.632552862
Run05869_Seq0001_Scan145,20070731,20.87833405,-123.34438,62.882252,FALSE,TRUE,NA,NA,2.64E+13,0.887016177
Run05869_Seq0001_Scan146,20070731,20.87833405,-123.65285,63.26786,FALSE,TRUE,NA,NA,2.64E+13,0.888160348
Run05869_Seq0001_Scan147,20070731,20.87833405,-123.96887,63.652977,FALSE,TRUE,NA,NA,2.64E+13,0.112263963
Run05869_Seq0001_Scan148,20070731,20.87833405,-124.29281,64.037308,FALSE,TRUE,NA,NA,2.64E+13,0.205888271
Run05869_Seq0001_Scan149,20070731,20.88722229,-124.62458,64.42057,FALSE,TRUE,NA,NA,2.64E+13,0.16315268
Run05869_Seq0001_Scan151,20070731,20.87833405,-125.3152,65.186111,FALSE,TRUE,NA,NA,2.64E+13,0.234027117
Run05869_Seq0001_Scan152,20070731,20.87833405,-125.67426,65.56765,FALSE,TRUE,NA,NA,2.64E+13,0.153176725
Run05869_Seq0001_Scan153,20070731,20.88722229,-126.04358,65.948631,FALSE,TRUE,NA,NA,2.64E+13,0.213031858
Run05869_Seq0001_Scan154,20070731,20.88722229,-126.42245,66.328583,FALSE,TRUE,NA,NA,2.64E+13,0.798810124
Run05869_Seq0001_Scan155,20070731,20.88722229,-126.81275,66.707954,FALSE,TRUE,NA,NA,2.64E+13,0.184191689
Run05869_Seq0001_Scan156,20070731,20.88722229,-127.21362,67.085968,TRUE,TRUE,NA,NA,2.64E+13,0.147074342
Run05869_Seq0001_Scan157,20070731,20.88722229,-127.62654,67.463196,NA,TRUE,NA,NA,2.64E+13,0.956265688
Run05869_Seq0001_Scan158,20070731,20.89611053,-128.05206,67.839668,NA,TRUE,NA,NA,2.64E+13,0.246260419
Run05869_Seq0001_Scan159,20070731,20.89611053,-128.49062,68.21521,NA,TRUE,NA,NA,2.64E+13,0.043855168
Run05869_Seq0001_Scan160,20070731,20.89611053,-128.9426,68.589447,NA,TRUE,NA,NA,2.64E+13,0.844098389
Run05869_Seq0001_Scan161,20070731,20.89611053,-129.40936,68.96302,NA,TRUE,NA,NA,2.64E+13,0.765163124
Run05869_Seq0001_Scan162,20070731,20.90500069,-129.8907,69.334885,NA,TRUE,NA,NA,2.64E+13,0.789289474
Run07635_Seq0814_Scan004,20080701,7.776111126,-68.517082,68.959755,NA,TRUE,NA,NA,2.64E+13,0.095062032
Run07635_Seq0815_Scan002,20080701,7.784999847,-70.262733,67.501328,NA,TRUE,NA,NA,2.64E+13,0.114176802
Run07635_Seq0815_Scan003,20080701,7.793889046,-71.952827,65.891388,NA,TRUE,NA,NA,2.64E+13,0.460971296
Run07635_Seq0815_Scan004,20080701,7.802777767,-73.396652,64.335777,NA,TRUE,NA,NA,2.64E+13,0.88058877
Run07635_Seq0816_Scan002,20080701,7.802777767,-74.644012,62.83812,FALSE,TRUE,NA,NA,2.64E+13,0.470868319
Run07635_Seq0816_Scan003,20080701,7.811666489,-75.879433,61.1931,FALSE,TRUE,NA,NA,2.64E+13,0.249344677
Run07635_Seq0816_Scan004,20080701,7.820555687,-76.958984,59.608986,FALSE,TRUE,NA,NA,2.64E+13,0.10622476
Run07635_Seq0817_Scan002,20080701,7.829444408,-77.910301,58.087879,FALSE,TRUE,NA,NA,2.64E+13,0.532820463
Run07635_Seq0817_Scan003,20080701,7.83833313,-78.870026,56.420574,FALSE,TRUE,NA,NA,2.64E+13,0.935397804
Run07635_Seq0817_Scan004,20080701,7.847222328,-79.723099,54.818512,FALSE,TRUE,NA,NA,2.64E+13,0.962061167
Run07635_Seq0818_Scan002,20080701,7.85611105,-80.486732,53.281963,TRUE,TRUE,NA,NA,2.64E+13,0.086118601
Run07635_Seq0818_Scan004,20080701,7.873888969,-81.972252,49.985798,TRUE,TRUE,37235675552,0.14113313,2.64E+13,0.376277208
Run07635_Seq0819_Scan002,20080701,7.882777691,-82.609947,48.43932,TRUE,TRUE,63773762032,0.241719548,2.64E+13,0.502719939
Run07635_Seq0819_Scan003,20080701,7.891666889,-83.270439,46.747028,TRUE,TRUE,19511225876,0.073952744,2.64E+13,0.991313159
Run07635_Seq0820_Scan002,20080701,7.891666889,-84.423218,43.568748,TRUE,TRUE,1.33E+12,5.050944581,2.64E+13,0.855240822
Run07635_Seq0820_Scan003,20080701,7.900555611,-84.998779,41.869015,TRUE,TRUE,1.90E+12,7.18588927,2.64E+13,0.370384902
Run07635_Seq0821_Scan002,20080701,7.91833353,-86.016014,38.678093,TRUE,TRUE,1.41E+12,5.346375623,2.64E+13,1.017379045
Run07635_Seq0821_Scan003,20080701,7.927222252,-86.53067,36.971962,TRUE,TRUE,1.30E+12,4.938411524,2.64E+13,0.388303667
Run07635_Seq0821_Scan004,20080701,7.936110973,-87.007195,35.336617,TRUE,TRUE,2.18E+12,8.263959022,2.64E+13,0.951808751
Run07635_Seq0822_Scan002,20080701,7.945000172,-87.449471,33.771141,FALSE,TRUE,2.50E+12,9.46580549,2.64E+13,0.896578193
Run07635_Seq0822_Scan003,20080701,7.953888893,-87.919083,32.060398,FALSE,TRUE,3.78E+11,1.431471922,2.64E+13,0.883578956
Run07635_Seq0822_Scan004,20080701,7.962777615,-88.356644,30.420778,NA,TRUE,4.35E+11,1.647639036,2.64E+13,0.410091668
Run07635_Seq0874_Scan004,20080701,9.420555115,-93.223282,68.969749,NA,TRUE,NA,NA,2.64E+13,0.051228464
Run07635_Seq0875_Scan003,20080701,9.429444313,-96.662155,65.901619,NA,TRUE,NA,NA,2.64E+13,0.878221929
Run07635_Seq0875_Scan004,20080701,9.438333511,-98.107101,64.346321,NA,TRUE,NA,NA,2.64E+13,0.204632908
Run07635_Seq0876_Scan003,20080701,9.456110954,-100.59173,61.203716,FALSE,TRUE,NA,NA,2.64E+13,0.351628691
Run07635_Seq0876_Scan004,20080701,9.456110954,-101.67237,59.619419,FALSE,TRUE,NA,NA,2.64E+13,0.589548171
Run07635_Seq0877_Scan002,20080701,9.465000153,-102.62397,58.098644,FALSE,TRUE,NA,NA,2.64E+13,0.295398116
Run07635_Seq0877_Scan003,20080701,9.473889351,-103.58423,56.431496,TRUE,TRUE,NA,NA,2.64E+13,0.730815113
Run07635_Seq0877_Scan004,20080701,9.482777596,-104.43819,54.829147,TRUE,TRUE,NA,NA,2.64E+13,0.481149346
Run07635_Seq0878_Scan002,20080701,9.491666794,-105.20192,53.293079,TRUE,TRUE,NA,NA,2.64E+13,0.785860658
Run07635_Seq0878_Scan003,20080701,9.500555992,-105.98354,51.611519,TRUE,TRUE,NA,NA,2.64E+13,0.837608516
Run07635_Seq0879_Scan002,20080701,9.509444237,-107.32655,48.450047,TRUE,TRUE,1.95E+11,0.73722885,2.64E+13,0.510341883
Run07635_Seq0879_Scan003,20080701,9.518333435,-107.98712,46.758316,TRUE,TRUE,24649475424,0.093428079,2.64E+13,0.79428786
Run07635_Seq0879_Scan004,20080701,9.527222633,-108.58929,45.13517,FALSE,TRUE,3.91E+11,1.481256117,2.64E+13,0.848564446
Run07635_Seq0880_Scan002,20080701,9.536110878,-109.14027,43.58041,FALSE,TRUE,63047394768,0.238966423,2.64E+13,0.932074487
Run07635_Seq0880_Scan003,20080701,9.545000076,-109.71594,41.880764,FALSE,TRUE,9.57E+11,3.627368115,2.64E+13,0.540824711
Run07635_Seq0881_Scan002,20080701,9.562777519,-110.73401,38.689728,TRUE,TRUE,1.22E+11,0.461056115,2.64E+13,0.321061373
Run07635_Seq0881_Scan003,20080701,9.571666718,-111.24856,36.983547,TRUE,TRUE,5.28E+11,2.002713063,2.64E+13,0.814938247
Run07635_Seq0881_Scan004,20080701,9.580555916,-111.72514,35.348751,TRUE,TRUE,1.02E+12,3.877523394,2.64E+13,0.30280602
Run07635_Seq0882_Scan002,20080701,9.58944416,-112.16772,33.782494,TRUE,TRUE,4.64E+12,17.58156114,2.64E+13,0.928025484
Run07635_Seq0882_Scan003,20080701,9.598333359,-112.63728,32.072472,TRUE,TRUE,67668061280,0.25647998,2.64E+13,0.89634186
Run07635_Seq0882_Scan004,20080701,9.598333359,-113.07515,30.43215,NA,TRUE,17234315560,0.065322647,2.64E+13,0.289116651
Run07635_Seq0934_Scan004,20080701,11.07388878,-117.93449,68.97509,NA,TRUE,NA,NA,2.64E+13,0.283256233
Run07635_Seq0935_Scan002,20080701,11.08277798,-119.68263,67.51696,NA,TRUE,NA,NA,2.64E+13,0.789468884
Run07635_Seq0935_Scan004,20080701,11.09166622,-122.82086,64.351906,NA,TRUE,NA,NA,2.64E+13,0.943728745
Run07635_Seq0936_Scan002,20080701,11.10055542,-124.06977,62.854248,FALSE,TRUE,NA,NA,2.64E+13,0.963223398
Run07635_Seq0936_Scan003,20080701,11.10944462,-125.30695,61.209206,TRUE,TRUE,NA,NA,2.64E+13,0.12769343
Run07635_Seq0937_Scan002,20080701,11.12722206,-127.34,58.104458,TRUE,TRUE,NA,NA,2.64E+13,0.110173129
Run07635_Seq0937_Scan003,20080701,11.13611126,-128.30035,56.437687,TRUE,TRUE,NA,NA,2.64E+13,0.149230123
Run07635_Seq0937_Scan004,20080701,11.14500046,-129.15498,54.834965,TRUE,TRUE,NA,NA,2.64E+13,0.983059406
Run07635_Seq0938_Scan002,20080701,11.14500046,-129.91888,53.298874,TRUE,TRUE,NA,NA,2.64E+13,0.84598583
Run07650_Seq0001_Scan090,20080701,17.39388847,-65.035141,50.94648,NA,TRUE,NA,NA,2.64E+13,0.585965097
Run07650_Seq0001_Scan091,20080701,17.39388847,-65.210243,51.342548,NA,TRUE,NA,NA,2.64E+13,0.539679289
Run07650_Seq0001_Scan092,20080701,17.39388847,-65.387878,51.738701,NA,TRUE,NA,NA,2.64E+13,0.375518501
Run07650_Seq0001_Scan093,20080701,17.39388847,-65.568016,52.133968,NA,TRUE,NA,NA,2.64E+13,0.42057088
Run07650_Seq0001_Scan094,20080701,17.40277863,-65.751228,52.529655,NA,TRUE,NA,NA,2.64E+13,0.360530496
Run07650_Seq0001_Scan095,20080701,17.40277863,-65.936775,52.924763,NA,TRUE,NA,NA,2.64E+13,0.654151559
Run07650_Seq0001_Scan096,20080701,17.40277863,-66.125557,53.319721,NA,TRUE,NA,NA,2.64E+13,0.119093366
Run07650_Seq0001_Scan097,20080701,17.40277863,-66.317307,53.714558,NA,TRUE,NA,NA,2.64E+13,0.374429226
Run07650_Seq0001_Scan098,20080701,17.40277863,-66.512093,54.108967,NA,TRUE,NA,NA,2.64E+13,0.196774885
Run07650_Seq0001_Scan099,20080701,17.41166687,-66.70993,54.502995,NA,TRUE,NA,NA,2.64E+13,0.003335023
Run07650_Seq0001_Scan100,20080701,17.41166687,-66.911156,54.897053,NA,TRUE,NA,NA,2.64E+13,0.056703936
Run07650_Seq0001_Scan101,20080701,17.41166687,-67.115906,55.290699,NA,TRUE,NA,NA,2.64E+13,0.017481554
Run07650_Seq0001_Scan102,20080701,17.41166687,-67.324104,55.684128,NA,TRUE,NA,NA,2.64E+13,0.392663807
Run07650_Seq0001_Scan103,20080701,17.42055511,-67.535912,56.077076,NA,TRUE,NA,NA,2.64E+13,0.321844578
Run07650_Seq0001_Scan104,20080701,17.42055511,-67.751602,56.469837,NA,TRUE,NA,NA,2.64E+13,0.289924502
Run07650_Seq0001_Scan105,20080701,17.42055511,-67.971031,56.862247,NA,TRUE,NA,NA,2.64E+13,0.023119295
Run07650_Seq0001_Scan106,20080701,17.42055511,-68.194801,57.254597,NA,TRUE,NA,NA,2.64E+13,0.783562183
Run07650_Seq0001_Scan107,20080701,17.42055511,-68.422455,57.646107,NA,TRUE,NA,NA,2.64E+13,0.388713509
Run07650_Seq0001_Scan108,20080701,17.42944527,-68.654739,58.037918,NA,TRUE,NA,NA,2.64E+13,0.043983918
Run07650_Seq0001_Scan109,20080701,17.42944527,-68.891144,58.428539,NA,TRUE,NA,NA,2.64E+13,0.384555608
Run07650_Seq0001_Scan110,20080701,17.42944527,-69.132523,58.819431,NA,TRUE,NA,NA,2.64E+13,0.24515745
Run07650_Seq0001_Scan111,20080701,17.42944527,-69.378578,59.209591,NA,TRUE,NA,NA,2.64E+13,0.563556552
Run07650_Seq0001_Scan112,20080701,17.43833351,-69.629852,59.599709,NA,TRUE,NA,NA,2.64E+13,0.354265451
Run07650_Seq0001_Scan115,20080701,17.43833351,-70.415314,60.766605,FALSE,TRUE,NA,NA,2.64E+13,0.293841898
Run07650_Seq0001_Scan116,20080701,17.43833351,-70.688812,61.154945,FALSE,TRUE,NA,NA,2.64E+13,0.108379312
Run07650_Seq0001_Scan117,20080701,17.44722176,-70.968102,61.542465,FALSE,TRUE,NA,NA,2.64E+13,0.163556919
Run07650_Seq0001_Scan118,20080701,17.44722176,-71.253998,61.929817,FALSE,TRUE,NA,NA,2.64E+13,0.188720956
Run07650_Seq0001_Scan119,20080701,17.44722176,-71.546112,62.316261,FALSE,TRUE,NA,NA,2.64E+13,0.341547072
Run07650_Seq0001_Scan120,20080701,17.44722176,-71.845665,62.702816,FALSE,TRUE,NA,NA,2.64E+13,0.714448869
Run07650_Seq0001_Scan121,20080701,17.45611191,-72.151779,63.088047,NA,TRUE,NA,NA,2.64E+13,0.299678922
Run07650_Seq0001_Scan122,20080701,17.45611191,-72.465668,63.473244,NA,TRUE,NA,NA,2.64E+13,0.595542192
Run07650_Seq0001_Scan123,20080701,17.45611191,-72.78714,63.857403,NA,TRUE,NA,NA,2.64E+13,0.246427998
Run07650_Seq0001_Scan124,20080701,17.45611191,-73.116966,64.241219,NA,TRUE,NA,NA,2.64E+13,0.832993686
Run07650_Seq0001_Scan125,20080701,17.45611191,-73.45507,64.624191,NA,TRUE,NA,NA,2.64E+13,0.25541085
Run07650_Seq0001_Scan126,20080701,17.46500015,-73.8022,65.00676,NA,TRUE,NA,NA,2.64E+13,0.852326751
Run07650_Seq0001_Scan127,20080701,17.46500015,-74.158455,65.388329,NA,TRUE,NA,NA,2.64E+13,0.646802604
Run07650_Seq0001_Scan128,20080701,17.45611191,-74.524292,65.769196,NA,TRUE,NA,NA,2.64E+13,0.107927226
Run07650_Seq0001_Scan129,20080701,17.45611191,-74.900574,66.149506,NA,TRUE,NA,NA,2.64E+13,0.077205196
Run07650_Seq0001_Scan130,20080701,17.46500015,-75.286942,66.528549,NA,TRUE,NA,NA,2.64E+13,0.044096932
Run07650_Seq0001_Scan132,20080701,17.46500015,-76.094193,67.28466,NA,TRUE,NA,NA,2.64E+13,0.191004425
Run07650_Seq0001_Scan133,20080701,17.46500015,-76.515091,67.660767,NA,TRUE,NA,NA,2.64E+13,0.159760356
Run07650_Seq0001_Scan134,20080701,17.46500015,-76.949501,68.03656,NA,TRUE,NA,NA,2.64E+13,0.247937515
Run07650_Seq0001_Scan135,20080701,17.4738884,-77.396957,68.410957,NA,TRUE,NA,NA,2.64E+13,0.130773082
Run07650_Seq0001_Scan136,20080701,17.4738884,-77.858788,68.784576,NA,TRUE,NA,NA,2.64E+13,0.088327728
Run07650_Seq0001_Scan137,20080701,17.4738884,-78.334869,69.15657,NA,TRUE,NA,NA,2.64E+13,0.146728471
Run07650_Seq0001_Scan138,20080701,17.4738884,-78.826675,69.527534,NA,TRUE,NA,NA,2.64E+13,0.22295025
Run07650_Seq0001_Scan139,20080701,17.48277855,-79.335396,69.897491,NA,TRUE,NA,NA,2.64E+13,0.106952868
Run07656_Seq0001_Scan038,20080701,18.94944382,-82.881126,30.142765,NA,TRUE,9.19E+11,3.484238768,2.64E+13,0.270900637
Run07656_Seq0001_Scan039,20080701,18.94944382,-82.98703,30.5452,NA,TRUE,9.47E+11,3.587602848,2.64E+13,0.283606142
Run07656_Seq0001_Scan041,20080701,18.94944382,-83.200981,31.35059,FALSE,TRUE,9.47E+11,3.587602848,2.64E+13,0.879626393
Run07656_Seq0001_Scan042,20080701,18.95833397,-83.308792,31.75246,FALSE,TRUE,5.79E+11,2.192777372,2.64E+13,0.19165124
Run07656_Seq0001_Scan043,20080701,18.95833397,-83.417549,32.155411,FALSE,TRUE,5.79E+11,2.192777372,2.64E+13,0.22424376
Run07656_Seq0001_Scan044,20080701,18.95833397,-83.526947,32.557705,FALSE,TRUE,2.18E+12,8.246233851,2.64E+13,0.897682607
Run07656_Seq0001_Scan045,20080701,18.95833397,-83.636864,32.959545,FALSE,TRUE,2.18E+12,8.246233851,2.64E+13,0.944583595
Run07656_Seq0001_Scan046,20080701,18.96722221,-83.747803,33.361897,FALSE,TRUE,2.18E+12,8.246233851,2.64E+13,0.979324818
Run07656_Seq0001_Scan047,20080701,18.96722221,-83.859276,33.763588,FALSE,TRUE,1.12E+13,42.3669865,2.64E+13,0.862368047
Run07656_Seq0001_Scan048,20080701,18.96722221,-83.971611,34.165405,FALSE,TRUE,1.12E+13,42.3669865,2.64E+13,0.791611016
