"date","hour","Longitude","Latitude","inSmoke"
20070724,20.8046379089355,-128.902786254883,69.7669067382812,NA
20070724,22.3238372802734,-136.46240234375,42.7873687744141,FALSE
20070724,22.3845043182373,-141.845993041992,55.6568565368652,FALSE
20070724,23.9264144897461,-158.21955871582,32.9821243286133,FALSE
20070725,10.209056854248,-112.985458374023,59.6454696655273,FALSE
20070725,11.8116035461426,-129.268737792969,69.0047149658203,FALSE
20070725,19.8545207977295,-109.843254089355,65.181510925293,FALSE
20070725,19.8750610351562,-114.416969299316,69.3305969238281,NA
20070726,10.8926725387573,-117.221527099609,67.4479217529297,NA
20070726,20.447208404541,-107.106376647949,37.9205017089844,FALSE
20070726,23.7356796264648,-156.043212890625,36.2054634094238,NA
20070726,23.7508449554443,-157.049011230469,39.5461730957031,NA
20070726,23.7584972381592,-157.54524230957,41.1062316894531,NA
20070727,10.0638208389282,-116.203598022461,46.7604484558105,TRUE
20070727,11.7118682861328,-140.921905517578,46.7646942138672,FALSE
20070727,19.609395980835,-100.874298095703,56.9990081787109,FALSE
20070727,19.6484107971191,-106.725280761719,65.1438598632812,FALSE
20070727,21.2146663665771,-121.335014343262,47.9031677246094,FALSE
20070727,21.2407207489014,-123.743858337402,53.4530792236328,FALSE
20070727,21.2722911834717,-127.511665344238,60.1237907409668,FALSE
20070727,21.3002758026123,-132.167465209961,65.9039611816406,TRUE
20070728,10.7168264389038,-119.681648254395,61.1713027954102,FALSE
20070728,12.4255685806274,-151.099273681641,48.4100570678711,NA
20070729,9.85805606842041,-113.126411437988,46.7391242980957,TRUE
20070729,11.4984521865845,-137.186889648438,48.4357948303223,FALSE
20070729,11.581937789917,-142.91325378418,30.4138565063477,NA
20070729,19.4649810791016,-108.726135253906,69.6845626831055,NA
20070729,20.9157085418701,-112.083992004395,27.8802604675293,FALSE
20070729,20.923152923584,-112.49641418457,29.492223739624,FALSE
20070729,20.9492073059082,-114.022468566895,35.1247596740723,FALSE
20070729,20.9995269775391,-117.501281738281,45.9345741271973,FALSE
20070729,21.0106925964355,-118.416557312012,48.322582244873,FALSE
20070729,21.0273742675781,-119.931243896484,51.8935508728027,FALSE
20070729,21.0925827026367,-128.736099243164,65.5443801879883,FALSE
20070729,21.1037483215332,-131.109527587891,67.816535949707,FALSE
20070730,12.1743059158325,-143.349456787109,58.0400924682617,FALSE
20070730,12.1969871520996,-145.910766601562,53.2322654724121,NA
20070730,12.2501392364502,-150.399978637695,41.8157157897949,NA
20070730,20.0352382659912,-100.932571411133,37.9016952514648,FALSE
20070730,20.0882530212402,-104.907203674316,49.2919502258301,TRUE
20070730,20.0959053039551,-105.561126708984,50.8376121520996,TRUE
20070730,21.8046169281006,-137.881607055664,63.6629104614258,FALSE
20070731,9.62154579162598,-107.252029418945,53.3103942871094,FALSE
20070731,9.75053024291992,-116.34871673584,25.5180168151855,NA
20070731,11.2847604751587,-133.451232910156,50.0185928344727,FALSE
20070731,20.7583351135254,-111.888832092285,38.3603897094727,FALSE
20070731,20.8067226409912,-115.501502990723,48.7450790405273,FALSE
20070731,20.8737239837646,-123.344375610352,62.882251739502,FALSE
20070731,20.8904037475586,-126.422454833984,66.3285827636719,FALSE
20070731,20.9034996032715,-129.409362792969,68.963020324707,NA
20070731,22.3827972412109,-135.139099121094,33.2636375427246,NA
20070731,22.4032020568848,-136.40625,37.6827850341797,FALSE
20070731,22.4423542022705,-139.19352722168,46.0820007324219,FALSE
20070731,22.4497985839844,-139.799194335938,47.6749076843262,NA
20070731,22.4813690185547,-142.769271850586,54.4110374450684,NA
20070731,22.4888114929199,-143.588302612305,55.985668182373,NA
20070731,22.4925346374512,-144.019866943359,56.771484375,NA
20080701,20.7275638580322,-118.115997314453,58.0807418823242,FALSE
20080701,22.2863483428955,-134.839477539062,39.0136222839355,FALSE
20080701,22.2993068695068,-135.735931396484,41.8163185119629,FALSE
20080701,22.3012351989746,-135.868957519531,42.216064453125,FALSE
20080701,22.3030281066895,-136.003311157227,42.6159248352051,FALSE
20080701,22.319845199585,-137.278610229492,46.2078247070312,FALSE
20080701,22.3328075408936,-138.366744995117,48.9921264648438,NA
20080701,22.3551406860352,-140.490585327148,53.7439270019531,NA
20080701,22.403528213501,-146.969787597656,63.8870239257812,NA
20080701,23.8822422027588,-156.428100585938,27.7505359649658,NA
20080702,11.8302059173584,-136.173400878906,61.1396369934082,NA
20080702,11.8908720016479,-142.890487670898,48.383903503418,NA
20080702,21.4075870513916,-124.574157714844,49.2595024108887,TRUE
20080703,10.9562969207764,-128.314498901367,50.0207901000977,NA
20080703,10.9638118743896,-128.953338623047,48.4739418029785,NA
20080703,10.9866313934326,-130.768981933594,43.6037178039551,NA
20080703,20.4940967559814,-111.907569885254,52.1008110046387,TRUE
20080703,20.5089855194092,-113.452896118164,55.257568359375,TRUE
20080703,20.5462093353271,-118.479057312012,63.0559310913086,NA
20080703,20.5481357574463,-118.792098999023,63.4409599304199,NA
20080703,20.553653717041,-119.779266357422,64.5921096801758,NA
20080703,22.0305442810059,-128.706726074219,28.0809803009033,NA
20080703,22.0509490966797,-129.87239074707,32.5108451843262,NA
20080703,22.0565986633301,-130.204681396484,33.7173194885254,NA
20080703,22.0677661895752,-130.890640258789,36.1275329589844,NA
20080703,22.0752105712891,-131.365829467773,37.7327194213867,NA
20080703,22.0807247161865,-131.732727050781,38.935733795166,NA
20080703,22.0826549530029,-131.857055664062,39.3362884521484,NA
20080703,22.0844478607178,-131.982650756836,39.7373962402344,NA
20080703,22.1142253875732,-134.167236328125,46.1305389404297,NA
20080703,22.1198787689209,-134.621154785156,47.3250846862793,NA
20080703,22.1216697692871,-134.776107788086,47.7229957580566,NA
20080703,22.1459331512451,-136.991241455078,52.8777084350586,NA
20080703,22.1588935852051,-138.375610351562,55.6373023986816,NA
20080703,22.2054882049561,-145.191009521484,65.343147277832,NA
20080703,22.2203769683838,-148.418334960938,68.3668670654297,NA
20080703,23.7529678344727,-158.163909912109,44.1245307922363,NA
20080704,9.96924686431885,-107.124031066895,62.8036689758301,FALSE
20080704,10.0527305603027,-116.340934753418,45.0890769958496,TRUE
20080704,11.6628484725952,-137.678436279297,53.245792388916,FALSE
20080704,11.7008323669434,-141.061813354492,45.0867195129395,FALSE
20080704,13.2731027603149,-157.799133300781,61.1527061462402,NA
20080704,19.6075706481934,-102.655616760254,60.456844329834,FALSE
20080704,21.1646461486816,-118.515663146973,41.0999145507812,TRUE
20080704,22.7974987030029,-142.232574462891,37.8883857727051,FALSE
20080704,22.9339981079102,-157.426223754883,66.7613983154297,NA
20080704,22.9415130615234,-159.152404785156,68.2946472167969,NA
20080705,10.7740488052368,-127.149719238281,45.1169319152832,FALSE
20080705,20.3199424743652,-113.998733520508,61.9979858398438,FALSE
20080705,20.3224964141846,-113.999374389648,61.998649597168,FALSE
20080705,20.3237018585205,-113.998275756836,61.9985961914062,FALSE
20080705,21.8826847076416,-129.129745483398,40.4616432189941,FALSE
20080705,21.906810760498,-130.908508300781,45.6554145812988,FALSE
20080705,21.9124622344971,-131.355926513672,46.850513458252,FALSE
20080705,21.9216995239258,-132.139175415039,48.8394393920898,FALSE
20080705,22.0055179595947,-143.15885925293,66.4115982055664,FALSE
20080705,22.0129623413086,-144.806045532227,67.9207000732422,TRUE
20080705,23.4621486663818,-149.732849121094,25.6322956085205,FALSE
20080705,23.4639415740967,-149.832656860352,26.036111831665,FALSE
20080705,23.4899978637695,-151.286346435547,31.6767654418945,FALSE
20080705,23.5160522460938,-152.876922607422,37.3029365539551,FALSE
20080705,23.5421085357666,-154.660339355469,42.9094772338867,FALSE
20080706,11.4730854034424,-136.098236083984,49.9077377319336,FALSE
20080706,19.432559967041,-104.909301757812,66.7698822021484,TRUE
20080706,19.4402122497559,-106.636993408203,68.3036422729492,TRUE
20080706,19.4477272033691,-108.503623962402,69.7528991699219,TRUE
20080706,20.9896335601807,-117.765144348145,47.6589965820312,TRUE
20080706,22.6000843048096,-139.664962768555,39.5645141601562,FALSE
20080706,22.6607513427734,-144.573089599609,52.5484848022461,FALSE
20080706,22.7062492370605,-150.21061706543,62.121883392334,FALSE
20080706,22.7440967559814,-157.98796081543,69.7837600708008,FALSE
20080707,21.6987152099609,-127.593963623047,45.0213356018066,TRUE
20080707,21.7079524993896,-128.33464050293,47.013355255127,TRUE
20080707,21.7153949737549,-128.96044921875,48.6046676635742,FALSE
20080707,21.7861175537109,-137.406219482422,63.5120887756348,FALSE
20080707,23.2595672607422,-146.79020690918,26.2006740570068,FALSE
20080707,23.2799701690674,-147.925033569336,30.6339340209961,FALSE
20080707,23.2930660247803,-148.686813354492,33.4503860473633,FALSE
20080707,23.3358020782471,-151.496566772461,42.6731262207031,FALSE
20080707,23.4028015136719,-157.652984619141,56.9484214782715,FALSE
20080708,9.62721920013428,-108.925552368164,48.3778991699219,TRUE
20080708,9.64238834381104,-110.185722351074,45.063045501709,TRUE
20080708,19.2424488067627,-105.400039672852,69.7387161254883,FALSE
20080708,20.8375072479248,-120.188491821289,58.9001655578613,TRUE
20080708,20.8905220031738,-130.107681274414,69.7324676513672,TRUE
20080709,21.4208545684814,-119.786727905273,29.3635711669922,FALSE
20080709,21.4245758056641,-119.997047424316,30.1690483093262,FALSE
20080709,21.4320201873779,-120.424751281738,31.7794628143311,FALSE
20080709,21.4710350036621,-122.882469177246,40.2104949951172,TRUE
20080709,21.4729633331299,-123.010643005371,40.6112747192383,TRUE
20080709,21.5157012939453,-126.361633300781,49.7822151184082,FALSE
20080709,21.5827007293701,-134.632705688477,63.8829460144043,FALSE
20080709,21.5901470184326,-136.006103515625,65.413932800293,FALSE
20080709,21.5975894927979,-137.534851074219,66.9325256347656,FALSE
20080709,23.0837230682373,-145.361801147461,32.5723075866699,FALSE
20080709,23.1154289245605,-147.348876953125,39.3979415893555,FALSE
20080709,23.1526508331299,-150.117324829102,47.3861503601074,FALSE
20080709,23.1953868865967,-154.308456420898,56.4841461181641,FALSE
20080709,23.1991100311279,-154.751861572266,57.2687683105469,FALSE
20080710,10.9789915084839,-118.228256225586,67.4654922485352,FALSE
20080710,12.7484273910522,-157.661315917969,41.8278656005859,FALSE
20080710,20.6628437042236,-121.880851745605,65.1780776977539,FALSE
20080710,22.2577686309814,-139.173706054688,54.1422691345215,FALSE
20080711,10.0750541687012,-108.682235717773,62.8221817016602,FALSE
20080711,11.7989635467529,-142.022262573242,46.7345924377441,FALSE
20080711,19.7405490875244,-108.948188781738,66.1772003173828,FALSE
20080711,21.2564563751221,-119.172203063965,38.1951713562012,TRUE
20080711,21.2807197570801,-120.854141235352,43.3987808227539,FALSE
20080711,21.2956085205078,-122.00577545166,46.5899810791016,FALSE
20080711,21.3849411010742,-132.911163330078,65.4027557373047,FALSE
20080711,22.9212532043457,-145.032958984375,41.7884330749512,FALSE
20080711,23.0385704040527,-158.753601074219,66.5319976806641,NA
20080712,20.4347515106201,-115.039276123047,60.4552536010742,TRUE
20080712,23.5719146728516,-151.490692138672,26.3952121734619,FALSE
20080713,11.5557022094727,-135.386734008789,54.8169403076172,FALSE
20080713,22.6702823638916,-139.018859863281,31.925121307373,FALSE
20080713,22.6963386535645,-140.616241455078,37.5505332946777,FALSE
20080713,22.7541007995605,-144.977416992188,49.9260902404785,FALSE
20080713,22.8042812347412,-150.642517089844,60.5450286865234,FALSE
20080713,22.8136577606201,-152.053665161133,62.4819984436035,FALSE
20080714,10.6825370788574,-126.211349487305,43.4937477111816,FALSE
20080714,21.8548412322998,-133.785003662109,55.6516227722168,FALSE
20080714,23.39697265625,-150.137557983398,33.0233955383301,FALSE
20080714,23.4044857025146,-150.594512939453,34.6613426208496,FALSE
20080715,19.3252201080322,-101.818519592285,65.1808776855469,FALSE
20080715,20.8914737701416,-116.361831665039,47.9435539245605,TRUE
20080715,20.9510288238525,-122.838119506836,60.5484924316406,FALSE
20080715,20.9602642059326,-124.249694824219,62.4856262207031,FALSE
20080715,20.975154876709,-126.890281677246,65.5556335449219,FALSE
20080715,20.9863204956055,-129.276092529297,67.8263778686523,NA
20080715,22.4501171112061,-135.085174560547,28.6943321228027,FALSE
20080715,22.5153255462646,-139.186630249023,42.7472686767578,FALSE
20080715,22.5208415985107,-139.599578857422,43.9461822509766,FALSE
20080715,22.5357303619385,-140.769149780273,47.1350555419922,FALSE
20080715,22.5674362182617,-143.693466186523,53.8741683959961,FALSE
20080715,22.5878372192383,-146.047348022461,58.1962699890137,FALSE
20080715,22.6176166534424,-150.549850463867,64.3971252441406,FALSE
20080716,10.5303449630737,-126.615669250488,31.994421005249,FALSE
20080716,12.1556272506714,-149.949752807617,36.9026527404785,NA
20080716,20.0242385864258,-108.859146118164,60.4334564208984,FALSE
20080717,11.0845518112183,-119.737770080566,67.5156097412109,FALSE
20080717,19.1386222839355,-102.838508605957,68.9478454589844,FALSE
20080717,19.1423435211182,-103.820587158203,69.6900634765625,FALSE
20080717,20.6172695159912,-108.45817565918,33.1294441223145,FALSE
20080717,20.6191959381104,-108.569229125977,33.5311546325684,FALSE
20080717,20.6936416625977,-113.920692443848,49.5265045166016,TRUE
20080717,20.7512664794922,-120.57869720459,61.7060241699219,FALSE
20080717,22.3267288208008,-137.38053894043,46.3320083618164,FALSE
20080717,22.3639507293701,-140.802810668945,54.261833190918,FALSE
20080717,22.4328804016113,-151.787719726562,68.5564422607422,FALSE
20080718,19.8265476226807,-106.955070495605,62.0770263671875,TRUE
20080718,21.4139537811279,-124.631874084473,49.2659454345703,FALSE
20080718,22.9939346313477,-144.423309326172,34.6478233337402,FALSE
20080719,20.5199356079102,-114.032691955566,56.2381858825684,FALSE
20080719,20.5255870819092,-114.696136474609,57.4148826599121,FALSE
20080719,20.5330333709717,-115.641311645508,58.9796562194824,TRUE
20080719,22.0395660400391,-128.9150390625,28.6834125518799,FALSE
20080719,22.1772899627686,-139.874328613281,58.1855545043945,FALSE
20080719,23.7062931060791,-154.70051574707,32.6982803344727,FALSE
20080719,23.7137393951416,-155.146530151367,34.3066291809082,FALSE
20080720,10.0059747695923,-111.408126831055,56.3662643432617,TRUE
20080720,21.1100997924805,-114.848045349121,28.0412349700928,FALSE
20080720,22.7735347747803,-140.415618896484,31.2875061035156,NA
20080720,22.7887020111084,-141.336318969727,34.6370277404785,NA
20080720,22.8948669433594,-150.194290161133,57.3392753601074,NA
20080721,10.7801685333252,-127.190963745117,45.1499290466309,NA
20080721,20.3388290405273,-114.121459960938,61.3056564331055,FALSE
20080721,21.8473205566406,-126.569602966309,31.4998512268066,FALSE
20080721,21.8584861755371,-127.229904174805,33.9137306213379,NA
20080721,21.9423065185547,-133.501403808594,51.8845710754395,NA
20080721,22.0036525726318,-141.628753662109,64.7658462524414,NA
20080721,22.020471572876,-145.159927368164,68.1757888793945,NA
20080721,23.5121192932129,-152.289657592773,35.1078872680664,NA
20080721,23.5605068206787,-155.633972167969,45.5169372558594,NA
20080721,23.5624351501465,-155.780700683594,45.9150810241699,NA
20080721,23.5716724395752,-156.541717529297,47.9059638977051,NA
20080721,23.5902843475342,-158.219833374023,51.8737602233887,NA
20080721,23.5959358215332,-158.771621704102,53.0596694946289,NA
20080721,23.6051731109619,-159.751525878906,55.0316352844238,NA
20080722,9.86143779754639,-113.867050170898,43.5183181762695,TRUE
20080722,9.93727016448975,-118.641105651855,27.0877132415771,NA
20080722,11.4563884735107,-133.895111083984,54.7655143737793,NA
20080722,11.5473890304565,-141.169982910156,35.283561706543,NA
20080722,13.0363121032715,-147.44416809082,68.9047164916992,NA
20080722,21.0412578582764,-122.364608764648,57.3015441894531,FALSE
20080722,22.5833587646484,-138.251251220703,34.6340675354004,NA
20080722,22.6440258026123,-142.546646118164,47.6746788024902,NA
20080723,13.7627410888672,-159.516220092773,67.871711730957,NA
20080723,20.0666236877441,-103.709922790527,47.1276512145996,TRUE
20080723,20.1130828857422,-108.297973632812,57.0135917663574,TRUE
20080723,21.6439075469971,-123.593200683594,31.9012680053711,FALSE
20080723,21.7202816009521,-128.895812988281,48.3135261535645,NA
20080723,21.7220764160156,-129.055755615234,48.7108192443848,NA
20080723,21.7686710357666,-133.941070556641,58.5720634460449,NA
20080723,21.811408996582,-141.208312988281,67.4233627319336,NA
20080723,23.293815612793,-148.421310424805,32.292121887207,NA
20080723,23.3404121398926,-151.430267333984,42.3212699890137,NA
20080723,23.4036903381348,-157.081268310547,55.8175735473633,NA
20080724,9.57267761230469,-102.255882263184,61.1435165405273,TRUE
20080724,9.58784484863281,-104.281265258789,58.0381851196289,TRUE
20080724,9.60301113128662,-106.090560913086,54.7689399719238,TRUE
20080724,9.61066341400146,-106.852172851562,53.2327842712402,TRUE
20080724,11.1904468536377,-121.37671661377,67.4518890380859,NA
20080724,11.1980991363525,-123.06029510498,65.8418960571289,FALSE
20080724,11.3572816848755,-138.996765136719,32.010627746582,NA
20080724,20.8059272766113,-116.057830810547,50.8633842468262,FALSE
20080725,19.8556995391846,-100.174911499023,45.934497833252,TRUE
20080725,19.857629776001,-100.323608398438,46.3331756591797,TRUE
20080725,19.8687953948975,-101.254135131836,48.7203750610352,TRUE
20080725,19.8743114471436,-101.746704101562,49.9110984802246,TRUE
20080725,19.88547706604,-102.795974731445,52.287899017334,TRUE
20080725,19.8929214477539,-103.54955291748,53.8680419921875,TRUE
20080725,19.8985748291016,-104.14722442627,55.0503349304199,TRUE
20080725,19.9189777374268,-106.631988525391,59.3617553710938,TRUE
20080725,19.9264221191406,-107.676895141602,60.9178123474121,TRUE
20080725,19.9357948303223,-109.119575500488,62.852970123291,TRUE
20080725,19.9395179748535,-109.745170593262,63.6227684020996,TRUE
20080725,23.1130142211914,-146.842346191406,37.5761528015137,FALSE
20080725,23.1837387084961,-152.442474365234,52.7238540649414,NA
20080725,23.1911811828613,-153.209182739258,54.302906036377,NA
20080725,23.2209606170654,-156.87890625,60.5695762634277,NA
20080725,23.2303333282471,-158.292221069336,62.5063285827637,NA
20080725,23.2340545654297,-158.904922485352,63.2775497436523,NA
20080725,23.2358474731445,-159.222473144531,63.6622505187988,NA
20080726,11.0912857055664,-131.866180419922,45.0835800170898,NA
20080726,11.0989379882812,-132.416244506836,43.5289535522461,NA
20080726,11.1064519882202,-132.99137878418,41.8292655944824,NA
20080726,12.6332235336304,-143.004531860352,67.4578628540039,NA
20080726,12.6938886642456,-152.44287109375,54.7741928100586,NA
20080726,12.7167081832886,-154.688842773438,49.9416198730469,NA
20080726,20.6537799835205,-119.366584777832,62.1174087524414,TRUE
20080726,20.6841125488281,-125.269134521484,68.3305130004883,NA
20080726,22.2335357666016,-136.382080078125,47.6889457702637,NA
20080727,19.6988182067871,-101.693405151367,56.2335472106934,TRUE
20080727,19.7025394439697,-102.131355285645,57.0181694030762,TRUE
20080727,19.7119140625,-103.301132202148,58.9743423461914,TRUE
20080727,19.7137069702148,-103.549285888672,59.3646278381348,TRUE
20080727,21.2676010131836,-119.907585144043,37.2772331237793,TRUE
20080727,21.2862110137939,-120.226821899414,38.3442687988281,TRUE
20080727,22.922327041626,-144.733810424805,40.7194557189941,NA
20080727,23.0414390563965,-158.163330078125,65.8970413208008,NA
20080727,23.0451602935791,-158.932830810547,66.6558303833008,NA
20080728,12.4280185699463,-139.92350769043,67.4548568725586,TRUE
20080728,20.2892589569092,-102.525756835938,28.1016883850098,NA
20080728,20.3422737121582,-105.742042541504,39.5649757385254,TRUE
20080728,20.4105930328369,-111.425582885742,54.1577568054199,FALSE
20080728,20.4484405517578,-116.28630065918,62.1222457885742,TRUE
20080729,19.5102005004883,-100.699317932129,59.7247009277344,TRUE
20080729,19.5139217376709,-101.220878601074,60.5028190612793,TRUE
20080729,19.5157146453857,-101.489906311035,60.8908958435059,TRUE
20080729,19.519437789917,-102.046272277832,61.6663856506348,TRUE
20080729,21.0247631072998,-114.148338317871,31.1906147003174,NA
20080730,9.12190914154053,-106.620300292969,25.8156604766846,FALSE
20080730,10.684983253479,-125.993209838867,44.2530899047852,FALSE
20080730,21.8657913208008,-134.449493408203,56.7765159606934,FALSE
20080731,9.67030239105225,-102.585990905762,62.789478302002,TRUE
20080731,9.74613475799561,-111.167922973633,46.770336151123,TRUE
20080731,19.3402938842773,-103.724548339844,67.0336608886719,TRUE
20080731,20.7965793609619,-109.790130615234,26.2360038757324,NA
20080731,20.9399528503418,-120.661323547363,56.9809112548828,FALSE
20080731,20.9566345214844,-122.851081848145,60.4960899353027,FALSE
20080731,20.9715232849121,-125.184272766113,63.5894660949707,NA
20080731,20.980899810791,-126.890235900879,65.5041732788086,NA
20090701,12.2657012939453,-135.603652954102,68.5825576782227,NA
20090701,12.3718690872192,-149.980758666992,46.2581443786621,FALSE
20090701,12.4703826904297,-156.210586547852,25.0657005310059,NA
20090701,21.8611526489258,-129.276184082031,45.5304527282715,FALSE
20090701,23.4173278808594,-148.181335449219,25.6494884490967,NA
20090701,23.5083274841309,-153.909454345703,45.2838287353516,FALSE
20090701,23.5159778594971,-154.538558959961,46.9795455932617,FALSE
20090701,23.5538272857666,-158.061309814453,54.9817886352539,NA
20090701,23.5614776611328,-158.955444335938,56.6548385620117,NA
20090702,9.75594329833984,-107.569862365723,54.9679489135742,FALSE
20090702,11.4017686843872,-132.043899536133,55.439395904541,FALSE
20090702,11.4472694396973,-136.265014648438,45.7481498718262,FALSE
20090702,11.515585899353,-140.788848876953,31.0471858978271,FALSE
20090703,10.504467010498,-121.069717407227,49.0874557495117,FALSE
20090703,10.5196332931519,-122.351303100586,45.7721290588379,FALSE
20090703,20.0541954040527,-105.884696960449,55.664134979248,FALSE
20090703,21.7530078887939,-138.243453979492,66.2519760131836,TRUE
20090704,9.55718421936035,-105.316757202148,53.2779006958008,FALSE
20090704,11.1878423690796,-128.127365112305,56.95947265625,FALSE
20090705,10.3129711151123,-119.245651245117,45.8141860961914,FALSE
20090705,10.3281373977661,-120.387100219727,42.5612716674805,FALSE
20090705,11.9436569213867,-142.488998413086,49.5974197387695,FALSE
20090705,11.9588251113892,-143.79118347168,46.2846260070801,FALSE
20090705,11.9739904403687,-144.947875976562,43.0321502685547,FALSE
20090705,13.5211925506592,-158.446365356445,64.4181289672852,NA
20090705,19.8629779815674,-104.595748901367,58.8072738647461,FALSE
20090707,10.0230760574341,-106.698089599609,63.5012359619141,FALSE
20090707,13.3224306106567,-156.721038818359,62.7697868347168,TRUE
20090707,19.6489429473877,-100.609680175781,57.3004493713379,FALSE
20090707,19.671760559082,-103.723838806152,62.0652008056641,FALSE
20090707,21.2492408752441,-120.612251281738,47.148609161377,FALSE
20090707,21.3023910522461,-125.9462890625,58.3485412597656,FALSE
20090707,22.8207168579102,-140.1611328125,30.5707569122314,NA
20090707,22.8662166595459,-142.98486328125,40.3916778564453,FALSE
20090707,22.881383895874,-144.088912963867,43.7230110168457,FALSE
20090707,22.9420490264893,-149.684356689453,56.6494789123535,TRUE
20090709,13.1160478591919,-153.64567565918,62.7514572143555,FALSE
20090709,21.0579948425293,-118.837585449219,50.4018859863281,FALSE
20090709,21.1034965515137,-123.916000366211,60.0234832763672,FALSE
20090709,22.7811641693115,-153.587310791016,66.1394882202148,FALSE
20090711,20.8893165588379,-119.75350189209,58.3268165588379,FALSE
20090711,20.8968334197998,-120.802032470703,59.9871978759766,FALSE
20090711,22.4454917907715,-136.310256958008,38.8071479797363,FALSE
20090711,22.4531421661377,-136.797515869141,40.3684387207031,FALSE
20090711,22.5289745330811,-143.491577148438,56.6265602111816,FALSE
20090712,10.3467769622803,-113.772010803223,60.2105674743652,FALSE
20090712,10.3771123886108,-117.449851989746,53.7483520507812,TRUE
20090712,10.4681119918823,-124.4716796875,34.2400207519531,FALSE
20090713,12.727879524231,-150.964401245117,57.5491676330566,FALSE
20090713,20.7078666687012,-120.353256225586,63.5676574707031,FALSE
20090714,21.3328762054443,-120.039909362793,39.139965057373,FALSE
20090715,12.5139799118042,-146.882415771484,59.1877746582031,FALSE
20090715,12.6731615066528,-159.307342529297,25.0488834381104,NA
20090715,20.395040512085,-106.12760925293,41.093563079834,FALSE
20090715,20.4178581237793,-107.812286376953,45.9779090881348,FALSE
20090715,20.463357925415,-112.067916870117,55.6670150756836,FALSE
20090715,20.4708728790283,-112.949264526367,57.2670974731445,TRUE
20090715,20.4785251617432,-113.856910705566,58.7929458618164,TRUE
20090715,23.6578140258789,-153.418823242188,33.8896636962891,NA
20090715,23.6956634521484,-155.88835144043,42.0620155334473,NA
20090715,23.7411613464355,-159.623413085938,51.7962265014648,NA
20090716,9.9283618927002,-106.871376037598,61.2572135925293,FALSE
20090716,11.6196880340576,-136.751800537109,52.1346054077148,FALSE
20090716,11.6500205993652,-139.36328125,45.7308311462402,FALSE
20090716,11.6651878356934,-140.52619934082,42.4054832458496,FALSE
20090716,11.6803541183472,-141.573669433594,39.143196105957,FALSE
20090716,11.6955213546753,-142.528198242188,35.9457092285156,FALSE
20090717,10.6311359405518,-114.674690246582,64.9971389770508,FALSE
20090717,10.6463041305542,-117.248687744141,61.8601608276367,TRUE
20090717,12.2845048904419,-140.308700561523,63.9557762145996,TRUE
20090717,20.294828414917,-114.170104980469,63.5644874572754,TRUE
20090717,21.7814407348633,-124.328193664551,29.1021938323975,FALSE
20090717,21.9406223297119,-138.509521484375,63.0945930480957,TRUE
20090717,23.4817676544189,-152.254684448242,40.3880577087402,FALSE
20090717,23.4969329833984,-153.358825683594,43.7200775146484,FALSE
20090719,20.0578079223633,-106.766311645508,57.2614936828613,FALSE
20090719,21.7415904998779,-136.771362304688,64.695442199707,FALSE
20090719,23.2980690002441,-150.829254150391,45.3049659729004,FALSE
20090720,9.54560279846191,-104.481719970703,54.9634094238281,FALSE
20090721,19.87424659729,-106.806838989258,62.0561027526855,TRUE
20090721,21.3758926391602,-118.591979980469,30.8106708526611,FALSE
20090721,21.4290428161621,-121.960372924805,42.260871887207,TRUE
20090722,9.33170509338379,-100.591621398926,56.4652786254883,FALSE
20090722,10.9320039749146,-117.951591491699,66.4013519287109,FALSE
20090723,10.0571918487549,-111.941795349121,55.468692779541,TRUE
20090723,10.178524017334,-121.104888916016,29.5118312835693,NA
20090723,11.763710975647,-141.868759155273,42.9970359802246,FALSE
20090725,9.850510597229,-108.835067749023,55.5001258850098,FALSE
20090725,21.0993347167969,-123.900726318359,60.002124786377,FALSE
20090725,21.1069850921631,-124.997596740723,61.5849761962891,FALSE
20090725,21.1296672821045,-129.003479003906,66.2801055908203,TRUE
20090725,22.6328277587891,-138.414108276367,35.4806327819824,FALSE
20090725,22.6708106994629,-140.994842529297,43.7156715393066,FALSE
20090726,10.5037803649902,-108.128158569336,69.5257720947266,FALSE
20090726,10.5492811203003,-116.869361877441,60.194881439209,TRUE
20090726,10.6099462509155,-123.331680297852,47.2707862854004,FALSE
20090726,10.6857805252075,-128.435134887695,31.019660949707,FALSE
20090727,9.63648319244385,-104.890007019043,57.0662536621094,TRUE
20090727,9.77298259735107,-115.362518310547,27.7949085235596,NA
20090727,9.7806339263916,-115.772735595703,26.151704788208,NA
20090727,11.3203210830688,-133.2333984375,49.5591697692871,FALSE
20090727,11.3809881210327,-137.73860168457,36.4662208557129,FALSE
20090727,11.3885021209717,-138.188446044922,34.9019393920898,NA
20090727,20.8096084594727,-112.700698852539,42.2993545532227,FALSE
20090727,20.8551082611084,-116.462501525879,52.0309906005859,FALSE
20090727,20.8626232147217,-117.184349060059,53.5718154907227,FALSE
20090727,20.8777885437012,-118.891082763672,56.8507537841797,FALSE
20090727,20.8929557800293,-120.832405090332,60.0376663208008,FALSE
20090727,20.9006080627441,-121.93204498291,61.620979309082,FALSE
20090727,20.9081230163574,-123.082176208496,63.1269454956055,FALSE
20090727,20.9232883453369,-125.946395874023,66.3149871826172,FALSE
20090727,22.3961143493652,-133.577941894531,29.0304775238037,NA
20090727,22.4189338684082,-134.891357421875,33.9516220092773,NA
